,ARREST_YEAR,ARREST_MONTH,OFNS_DESC,ARREST_BORO,n
17994,2016,12,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),K,30
17995,2016,12,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),M,8
17996,2016,12,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),Q,27
17997,2016,12,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),S,2
17998,2016,12,VEHICLE AND TRAFFIC LAWS,B,380
17999,2016,12,VEHICLE AND TRAFFIC LAWS,K,405
18000,2016,12,VEHICLE AND TRAFFIC LAWS,M,395
18001,2016,12,VEHICLE AND TRAFFIC LAWS,Q,374
18002,2016,12,VEHICLE AND TRAFFIC LAWS,S,78
18003,2017,1,,B,33
18004,2017,1,,K,8
18005,2017,1,,M,34
18006,2017,1,,Q,16
18007,2017,1,ADMINISTRATIVE CODE,K,141
18008,2017,1,ADMINISTRATIVE CODE,M,13
18009,2017,1,ADMINISTRATIVE CODE,Q,52
18010,2017,1,ALCOHOLIC BEVERAGE CONTROL LAW,B,15
18011,2017,1,ALCOHOLIC BEVERAGE CONTROL LAW,K,13
18012,2017,1,ALCOHOLIC BEVERAGE CONTROL LAW,M,20
18013,2017,1,ALCOHOLIC BEVERAGE CONTROL LAW,Q,2
18014,2017,1,ANTICIPATORY OFFENSES,B,1
18015,2017,1,ARSON,B,1
18016,2017,1,ARSON,K,3
18017,2017,1,ARSON,M,1
18018,2017,1,ARSON,Q,4
18019,2017,1,ARSON,S,1
18020,2017,1,ASSAULT 3 & RELATED OFFENSES,B,840
18021,2017,1,ASSAULT 3 & RELATED OFFENSES,K,763
18022,2017,1,ASSAULT 3 & RELATED OFFENSES,M,508
18023,2017,1,ASSAULT 3 & RELATED OFFENSES,Q,704
18024,2017,1,ASSAULT 3 & RELATED OFFENSES,S,116
18025,2017,1,BURGLAR'S TOOLS,B,9
18026,2017,1,BURGLAR'S TOOLS,K,12
18027,2017,1,BURGLAR'S TOOLS,M,42
18028,2017,1,BURGLAR'S TOOLS,Q,21
18029,2017,1,BURGLAR'S TOOLS,S,2
18030,2017,1,BURGLARY,B,74
18031,2017,1,BURGLARY,K,111
18032,2017,1,BURGLARY,M,95
18033,2017,1,BURGLARY,Q,59
18034,2017,1,BURGLARY,S,15
18035,2017,1,CHILD ABANDONMENT/NON SUPPORT,B,1
18036,2017,1,CHILD ABANDONMENT/NON SUPPORT 1,K,3
18037,2017,1,CHILD ABANDONMENT/NON SUPPORT 1,M,1
18038,2017,1,CHILD ABANDONMENT/NON SUPPORT 1,S,1
18039,2017,1,CRIMINAL MISCHIEF & RELATED OF,B,1
18040,2017,1,CRIMINAL MISCHIEF & RELATED OF,K,3
18041,2017,1,CRIMINAL MISCHIEF & RELATED OF,M,2
18042,2017,1,CRIMINAL MISCHIEF & RELATED OF,Q,5
18043,2017,1,CRIMINAL MISCHIEF & RELATED OFFENSES,B,203
18044,2017,1,CRIMINAL MISCHIEF & RELATED OFFENSES,K,206
18045,2017,1,CRIMINAL MISCHIEF & RELATED OFFENSES,M,187
18046,2017,1,CRIMINAL MISCHIEF & RELATED OFFENSES,Q,229
18047,2017,1,CRIMINAL MISCHIEF & RELATED OFFENSES,S,39
18048,2017,1,CRIMINAL TRESPASS,B,166
18049,2017,1,CRIMINAL TRESPASS,K,265
18050,2017,1,CRIMINAL TRESPASS,M,252
18051,2017,1,CRIMINAL TRESPASS,Q,75
18052,2017,1,CRIMINAL TRESPASS,S,11
18053,2017,1,DANGEROUS DRUGS,B,1067
18054,2017,1,DANGEROUS DRUGS,K,1224
18055,2017,1,DANGEROUS DRUGS,M,1195
18056,2017,1,DANGEROUS DRUGS,Q,667
18057,2017,1,DANGEROUS DRUGS,S,224
18058,2017,1,DANGEROUS WEAPONS,B,238
18059,2017,1,DANGEROUS WEAPONS,K,279
18060,2017,1,DANGEROUS WEAPONS,M,198
18061,2017,1,DANGEROUS WEAPONS,Q,173
18062,2017,1,DANGEROUS WEAPONS,S,34
18063,2017,1,DISORDERLY CONDUCT,B,3
18064,2017,1,DISORDERLY CONDUCT,K,13
18065,2017,1,DISORDERLY CONDUCT,M,66
18066,2017,1,DISORDERLY CONDUCT,Q,11
18067,2017,1,DISRUPTION OF A RELIGIOUS SERVICE,Q,1
18068,2017,1,ENDAN WELFARE INCOMP,B,1
18069,2017,1,ENDAN WELFARE INCOMP,K,1
18070,2017,1,ENDAN WELFARE INCOMP,M,1
18071,2017,1,ENDAN WELFARE INCOMP,Q,2
18072,2017,1,ESCAPE 3,B,1
18073,2017,1,F.C.A. P.I.N.O.S.,B,21
18074,2017,1,F.C.A. P.I.N.O.S.,K,14
18075,2017,1,F.C.A. P.I.N.O.S.,M,38
18076,2017,1,F.C.A. P.I.N.O.S.,Q,27
18077,2017,1,F.C.A. P.I.N.O.S.,S,4
18078,2017,1,FELONY ASSAULT,B,380
18079,2017,1,FELONY ASSAULT,K,364
18080,2017,1,FELONY ASSAULT,M,260
18081,2017,1,FELONY ASSAULT,Q,270
18082,2017,1,FELONY ASSAULT,S,43
18083,2017,1,FORCIBLE TOUCHING,B,10
18084,2017,1,FORCIBLE TOUCHING,K,11
18085,2017,1,FORCIBLE TOUCHING,M,17
18086,2017,1,FORCIBLE TOUCHING,Q,5
18087,2017,1,FORCIBLE TOUCHING,S,1
18088,2017,1,FORGERY,B,66
18089,2017,1,FORGERY,K,239
18090,2017,1,FORGERY,M,116
18091,2017,1,FORGERY,Q,104
18092,2017,1,FORGERY,S,11
18093,2017,1,FRAUDS,B,35
18094,2017,1,FRAUDS,K,33
18095,2017,1,FRAUDS,M,26
18096,2017,1,FRAUDS,Q,25
18097,2017,1,FRAUDS,S,5
18098,2017,1,FRAUDULENT ACCOSTING,B,3
18099,2017,1,FRAUDULENT ACCOSTING,M,3
18100,2017,1,GAMBLING,B,9
18101,2017,1,GAMBLING,K,24
18102,2017,1,GAMBLING,M,21
18103,2017,1,GAMBLING,Q,6
18104,2017,1,GRAND LARCENY,B,107
18105,2017,1,GRAND LARCENY,K,161
18106,2017,1,GRAND LARCENY,M,317
18107,2017,1,GRAND LARCENY,Q,141
18108,2017,1,GRAND LARCENY,S,28
18109,2017,1,GRAND LARCENY OF MOTOR VEHICLE,B,23
18110,2017,1,GRAND LARCENY OF MOTOR VEHICLE,K,23
18111,2017,1,GRAND LARCENY OF MOTOR VEHICLE,M,13
18112,2017,1,GRAND LARCENY OF MOTOR VEHICLE,Q,49
18113,2017,1,GRAND LARCENY OF MOTOR VEHICLE,S,10
18114,2017,1,HARRASSMENT 2,B,3
18115,2017,1,HARRASSMENT 2,M,2
18116,2017,1,HARRASSMENT 2,Q,1
18117,2017,1,HOMICIDE-NEGLIGENT-VEHICLE,K,1
18118,2017,1,INTOXICATED & IMPAIRED DRIVING,B,72
18119,2017,1,INTOXICATED & IMPAIRED DRIVING,K,124
18120,2017,1,INTOXICATED & IMPAIRED DRIVING,M,131
18121,2017,1,INTOXICATED & IMPAIRED DRIVING,Q,151
18122,2017,1,INTOXICATED & IMPAIRED DRIVING,S,54
18123,2017,1,INTOXICATED/IMPAIRED DRIVING,B,10
18124,2017,1,INTOXICATED/IMPAIRED DRIVING,K,38
18125,2017,1,INTOXICATED/IMPAIRED DRIVING,M,9
18126,2017,1,INTOXICATED/IMPAIRED DRIVING,Q,26
18127,2017,1,INTOXICATED/IMPAIRED DRIVING,S,6
18128,2017,1,JOSTLING,M,3
18129,2017,1,KIDNAPPING & RELATED OFFENSES,B,1
18130,2017,1,KIDNAPPING & RELATED OFFENSES,K,1
18131,2017,1,KIDNAPPING & RELATED OFFENSES,S,1
18132,2017,1,LOITERING,M,2
18133,2017,1,LOITERING FOR DRUG PURPOSES,M,1
18134,2017,1,LOITERING FOR DRUG PURPOSES,Q,1
18135,2017,1,LOITERING/GAMBLING (CARDS, DICE, ETC),M,2
18136,2017,1,MISCELLANEOUS PENAL LAW,B,140
18137,2017,1,MISCELLANEOUS PENAL LAW,K,459
18138,2017,1,MISCELLANEOUS PENAL LAW,M,148
18139,2017,1,MISCELLANEOUS PENAL LAW,Q,328
18140,2017,1,MISCELLANEOUS PENAL LAW,S,51
18141,2017,1,MOVING INFRACTIONS,B,1
18142,2017,1,MOVING INFRACTIONS,K,13
18143,2017,1,MOVING INFRACTIONS,M,4
18144,2017,1,MOVING INFRACTIONS,Q,13
18145,2017,1,MOVING INFRACTIONS,S,1
18146,2017,1,MURDER & NON-NEGL. MANSLAUGHTER,B,38
18147,2017,1,MURDER & NON-NEGL. MANSLAUGHTER,K,12
18148,2017,1,MURDER & NON-NEGL. MANSLAUGHTER,M,13
18149,2017,1,MURDER & NON-NEGL. MANSLAUGHTER,Q,11
18150,2017,1,MURDER & NON-NEGL. MANSLAUGHTER,S,2
18151,2017,1,NEW YORK CITY HEALTH CODE,K,4
18152,2017,1,NEW YORK CITY HEALTH CODE,M,1
18153,2017,1,OFF. AGNST PUB ORD SENSBLTY &,B,33
18154,2017,1,OFF. AGNST PUB ORD SENSBLTY &,K,34
18155,2017,1,OFF. AGNST PUB ORD SENSBLTY &,M,32
18156,2017,1,OFF. AGNST PUB ORD SENSBLTY &,Q,38
18157,2017,1,OFF. AGNST PUB ORD SENSBLTY &,S,3
18158,2017,1,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,B,99
18159,2017,1,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,K,60
18160,2017,1,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,M,67
18161,2017,1,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,Q,63
18162,2017,1,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,S,11
18163,2017,1,OFFENSES AGAINST PUBLIC ADMINISTRATION,B,268
18164,2017,1,OFFENSES AGAINST PUBLIC ADMINISTRATION,K,117
18165,2017,1,OFFENSES AGAINST PUBLIC ADMINISTRATION,M,181
18166,2017,1,OFFENSES AGAINST PUBLIC ADMINISTRATION,Q,113
18167,2017,1,OFFENSES AGAINST PUBLIC ADMINISTRATION,S,38
18168,2017,1,OFFENSES AGAINST PUBLIC SAFETY,B,3
18169,2017,1,OFFENSES AGAINST PUBLIC SAFETY,K,3
18170,2017,1,OFFENSES AGAINST THE PERSON,B,17
18171,2017,1,OFFENSES AGAINST THE PERSON,K,23
18172,2017,1,OFFENSES AGAINST THE PERSON,M,35
18173,2017,1,OFFENSES AGAINST THE PERSON,Q,33
18174,2017,1,OFFENSES AGAINST THE PERSON,S,3
18175,2017,1,OFFENSES INVOLVING FRAUD,B,21
18176,2017,1,OFFENSES INVOLVING FRAUD,K,31
18177,2017,1,OFFENSES INVOLVING FRAUD,M,62
18178,2017,1,OFFENSES INVOLVING FRAUD,Q,13
18179,2017,1,OFFENSES INVOLVING FRAUD,S,4
18180,2017,1,OFFENSES RELATED TO CHILDREN,B,13
18181,2017,1,OFFENSES RELATED TO CHILDREN,Q,7
18182,2017,1,OTHER OFFENSES RELATED TO THEFT,B,596
18183,2017,1,OTHER OFFENSES RELATED TO THEFT,K,555
18184,2017,1,OTHER OFFENSES RELATED TO THEFT,M,809
18185,2017,1,OTHER OFFENSES RELATED TO THEFT,Q,246
18186,2017,1,OTHER OFFENSES RELATED TO THEFT,S,10
18187,2017,1,OTHER STATE LAWS,B,11
18188,2017,1,OTHER STATE LAWS,K,127
18189,2017,1,OTHER STATE LAWS,M,58
18190,2017,1,OTHER STATE LAWS,Q,75
18191,2017,1,OTHER STATE LAWS,S,6
18192,2017,1,OTHER STATE LAWS (NON PENAL LA,B,11
18193,2017,1,OTHER STATE LAWS (NON PENAL LA,K,10
18194,2017,1,OTHER STATE LAWS (NON PENAL LA,M,20
18195,2017,1,OTHER STATE LAWS (NON PENAL LA,Q,10
18196,2017,1,OTHER STATE LAWS (NON PENAL LA,S,3
18197,2017,1,OTHER STATE LAWS (NON PENAL LAW),B,16
18198,2017,1,OTHER STATE LAWS (NON PENAL LAW),K,34
18199,2017,1,OTHER STATE LAWS (NON PENAL LAW),M,82
18200,2017,1,OTHER STATE LAWS (NON PENAL LAW),Q,20
18201,2017,1,OTHER TRAFFIC INFRACTION,B,29
18202,2017,1,OTHER TRAFFIC INFRACTION,K,240
18203,2017,1,OTHER TRAFFIC INFRACTION,M,62
18204,2017,1,OTHER TRAFFIC INFRACTION,Q,127
18205,2017,1,OTHER TRAFFIC INFRACTION,S,18
18206,2017,1,PARKING OFFENSES,K,1
18207,2017,1,PETIT LARCENY,B,371
18208,2017,1,PETIT LARCENY,K,483
18209,2017,1,PETIT LARCENY,M,753
18210,2017,1,PETIT LARCENY,Q,277
18211,2017,1,PETIT LARCENY,S,73
18212,2017,1,POSSESSION OF STOLEN PROPERTY,B,14
18213,2017,1,POSSESSION OF STOLEN PROPERTY,K,19
18214,2017,1,POSSESSION OF STOLEN PROPERTY,M,29
18215,2017,1,POSSESSION OF STOLEN PROPERTY,Q,19
18216,2017,1,POSSESSION OF STOLEN PROPERTY 5,B,24
18217,2017,1,POSSESSION OF STOLEN PROPERTY 5,K,37
18218,2017,1,POSSESSION OF STOLEN PROPERTY 5,M,25
18219,2017,1,POSSESSION OF STOLEN PROPERTY 5,Q,23
18220,2017,1,POSSESSION OF STOLEN PROPERTY 5,S,4
18221,2017,1,PROSTITUTION & RELATED OFFENSES,B,15
18222,2017,1,PROSTITUTION & RELATED OFFENSES,K,47
18223,2017,1,PROSTITUTION & RELATED OFFENSES,M,37
18224,2017,1,PROSTITUTION & RELATED OFFENSES,Q,68
18225,2017,1,PROSTITUTION & RELATED OFFENSES,S,5
18226,2017,1,RAPE,B,6
18227,2017,1,RAPE,K,15
18228,2017,1,RAPE,M,8
18229,2017,1,RAPE,Q,15
18230,2017,1,RAPE,S,1
18231,2017,1,ROBBERY,B,227
18232,2017,1,ROBBERY,K,287
18233,2017,1,ROBBERY,M,143
18234,2017,1,ROBBERY,Q,172
18235,2017,1,ROBBERY,S,29
18236,2017,1,SEX CRIMES,B,61
18237,2017,1,SEX CRIMES,K,53
18238,2017,1,SEX CRIMES,M,49
18239,2017,1,SEX CRIMES,Q,77
18240,2017,1,SEX CRIMES,S,5
18241,2017,1,THEFT-FRAUD,B,2
18242,2017,1,THEFT-FRAUD,K,3
18243,2017,1,THEFT-FRAUD,M,11
18244,2017,1,THEFT-FRAUD,Q,8
18245,2017,1,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),B,14
18246,2017,1,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),K,22
18247,2017,1,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),M,6
18248,2017,1,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),Q,22
18249,2017,1,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),S,4
18250,2017,1,VEHICLE AND TRAFFIC LAWS,B,425
18251,2017,1,VEHICLE AND TRAFFIC LAWS,K,472
18252,2017,1,VEHICLE AND TRAFFIC LAWS,M,503
18253,2017,1,VEHICLE AND TRAFFIC LAWS,Q,391
18254,2017,1,VEHICLE AND TRAFFIC LAWS,S,95
18255,2017,2,,B,38
18256,2017,2,,K,11
18257,2017,2,,M,19
18258,2017,2,,Q,8
18259,2017,2,,S,1
18260,2017,2,ADMINISTRATIVE CODE,B,2
18261,2017,2,ADMINISTRATIVE CODE,K,139
18262,2017,2,ADMINISTRATIVE CODE,M,6
18263,2017,2,ADMINISTRATIVE CODE,Q,57
18264,2017,2,ADMINISTRATIVE CODES,K,1
18265,2017,2,ADMINISTRATIVE CODES,M,1
18266,2017,2,ADMINISTRATIVE CODES,Q,1
18267,2017,2,ALCOHOLIC BEVERAGE CONTROL LAW,B,4
18268,2017,2,ALCOHOLIC BEVERAGE CONTROL LAW,K,10
18269,2017,2,ALCOHOLIC BEVERAGE CONTROL LAW,M,2
18270,2017,2,ALCOHOLIC BEVERAGE CONTROL LAW,Q,2
18271,2017,2,ANTICIPATORY OFFENSES,M,1
18272,2017,2,ARSON,B,1
18273,2017,2,ARSON,K,5
18274,2017,2,ARSON,Q,3
18275,2017,2,ASSAULT 3 & RELATED OFFENSES,B,700
18276,2017,2,ASSAULT 3 & RELATED OFFENSES,K,749
18277,2017,2,ASSAULT 3 & RELATED OFFENSES,M,509
18278,2017,2,ASSAULT 3 & RELATED OFFENSES,Q,520
18279,2017,2,ASSAULT 3 & RELATED OFFENSES,S,82
18280,2017,2,BURGLAR'S TOOLS,B,9
18281,2017,2,BURGLAR'S TOOLS,K,12
18282,2017,2,BURGLAR'S TOOLS,M,29
18283,2017,2,BURGLAR'S TOOLS,Q,11
18284,2017,2,BURGLARY,B,78
18285,2017,2,BURGLARY,K,71
18286,2017,2,BURGLARY,M,97
18287,2017,2,BURGLARY,Q,98
18288,2017,2,BURGLARY,S,14
18289,2017,2,CHILD ABANDONMENT/NON SUPPORT 1,S,1
18290,2017,2,CRIMINAL MISCHIEF & RELATED OF,B,4
18291,2017,2,CRIMINAL MISCHIEF & RELATED OF,K,7
18292,2017,2,CRIMINAL MISCHIEF & RELATED OF,M,3
18293,2017,2,CRIMINAL MISCHIEF & RELATED OF,Q,5
18294,2017,2,CRIMINAL MISCHIEF & RELATED OF,S,3
18295,2017,2,CRIMINAL MISCHIEF & RELATED OFFENSES,B,182
18296,2017,2,CRIMINAL MISCHIEF & RELATED OFFENSES,K,221
18297,2017,2,CRIMINAL MISCHIEF & RELATED OFFENSES,M,203
18298,2017,2,CRIMINAL MISCHIEF & RELATED OFFENSES,Q,186
18299,2017,2,CRIMINAL MISCHIEF & RELATED OFFENSES,S,59
18300,2017,2,CRIMINAL TRESPASS,B,116
18301,2017,2,CRIMINAL TRESPASS,K,175
18302,2017,2,CRIMINAL TRESPASS,M,271
18303,2017,2,CRIMINAL TRESPASS,Q,101
18304,2017,2,CRIMINAL TRESPASS,S,16
18305,2017,2,DANGEROUS DRUGS,B,1016
18306,2017,2,DANGEROUS DRUGS,K,1133
18307,2017,2,DANGEROUS DRUGS,M,987
18308,2017,2,DANGEROUS DRUGS,Q,616
18309,2017,2,DANGEROUS DRUGS,S,216
18310,2017,2,DANGEROUS WEAPONS,B,207
18311,2017,2,DANGEROUS WEAPONS,K,233
18312,2017,2,DANGEROUS WEAPONS,M,186
18313,2017,2,DANGEROUS WEAPONS,Q,173
18314,2017,2,DANGEROUS WEAPONS,S,22
18315,2017,2,DISORDERLY CONDUCT,K,11
18316,2017,2,DISORDERLY CONDUCT,M,35
18317,2017,2,DISORDERLY CONDUCT,Q,3
18318,2017,2,ENDAN WELFARE INCOMP,B,2
18319,2017,2,ENDAN WELFARE INCOMP,K,1
18320,2017,2,ENDAN WELFARE INCOMP,Q,2
18321,2017,2,F.C.A. P.I.N.O.S.,B,22
18322,2017,2,F.C.A. P.I.N.O.S.,K,17
18323,2017,2,F.C.A. P.I.N.O.S.,M,35
18324,2017,2,F.C.A. P.I.N.O.S.,Q,30
18325,2017,2,F.C.A. P.I.N.O.S.,S,10
18326,2017,2,FELONY ASSAULT,B,328
18327,2017,2,FELONY ASSAULT,K,301
18328,2017,2,FELONY ASSAULT,M,192
18329,2017,2,FELONY ASSAULT,Q,242
18330,2017,2,FELONY ASSAULT,S,48
18331,2017,2,FORCIBLE TOUCHING,B,3
18332,2017,2,FORCIBLE TOUCHING,K,9
18333,2017,2,FORCIBLE TOUCHING,M,14
18334,2017,2,FORCIBLE TOUCHING,Q,3
18335,2017,2,FORGERY,B,73
18336,2017,2,FORGERY,K,196
18337,2017,2,FORGERY,M,139
18338,2017,2,FORGERY,Q,101
18339,2017,2,FORGERY,S,8
18340,2017,2,FRAUDS,B,22
18341,2017,2,FRAUDS,K,23
18342,2017,2,FRAUDS,M,18
18343,2017,2,FRAUDS,Q,14
18344,2017,2,FRAUDS,S,2
18345,2017,2,FRAUDULENT ACCOSTING,B,3
18346,2017,2,FRAUDULENT ACCOSTING,K,3
18347,2017,2,FRAUDULENT ACCOSTING,M,3
18348,2017,2,GAMBLING,B,8
18349,2017,2,GAMBLING,K,15
18350,2017,2,GAMBLING,M,21
18351,2017,2,GAMBLING,Q,6
18352,2017,2,GAMBLING,S,6
18353,2017,2,GRAND LARCENY,B,113
18354,2017,2,GRAND LARCENY,K,167
18355,2017,2,GRAND LARCENY,M,280
18356,2017,2,GRAND LARCENY,Q,149
18357,2017,2,GRAND LARCENY,S,24
18358,2017,2,GRAND LARCENY OF MOTOR VEHICLE,B,12
18359,2017,2,GRAND LARCENY OF MOTOR VEHICLE,K,22
18360,2017,2,GRAND LARCENY OF MOTOR VEHICLE,M,6
18361,2017,2,GRAND LARCENY OF MOTOR VEHICLE,Q,26
18362,2017,2,GRAND LARCENY OF MOTOR VEHICLE,S,10
18363,2017,2,HARRASSMENT 2,K,2
18364,2017,2,HARRASSMENT 2,M,5
18365,2017,2,HARRASSMENT 2,Q,1
18366,2017,2,HOMICIDE-NEGLIGENT,UNCLASSIFIED,K,1
18367,2017,2,INTOXICATED & IMPAIRED DRIVING,B,102
18368,2017,2,INTOXICATED & IMPAIRED DRIVING,K,115
18369,2017,2,INTOXICATED & IMPAIRED DRIVING,M,107
18370,2017,2,INTOXICATED & IMPAIRED DRIVING,Q,163
18371,2017,2,INTOXICATED & IMPAIRED DRIVING,S,34
18372,2017,2,INTOXICATED/IMPAIRED DRIVING,B,10
18373,2017,2,INTOXICATED/IMPAIRED DRIVING,K,23
18374,2017,2,INTOXICATED/IMPAIRED DRIVING,M,10
18375,2017,2,INTOXICATED/IMPAIRED DRIVING,Q,20
18376,2017,2,INTOXICATED/IMPAIRED DRIVING,S,6
18377,2017,2,JOSTLING,M,1
18378,2017,2,KIDNAPPING & RELATED OFFENSES,B,2
18379,2017,2,KIDNAPPING & RELATED OFFENSES,K,2
18380,2017,2,KIDNAPPING & RELATED OFFENSES,M,2
18381,2017,2,KIDNAPPING & RELATED OFFENSES,Q,2
18382,2017,2,LOITERING,M,1
18383,2017,2,LOITERING FOR DRUG PURPOSES,M,2
18384,2017,2,MISCELLANEOUS PENAL LAW,B,126
18385,2017,2,MISCELLANEOUS PENAL LAW,K,372
18386,2017,2,MISCELLANEOUS PENAL LAW,M,159
18387,2017,2,MISCELLANEOUS PENAL LAW,Q,299
18388,2017,2,MISCELLANEOUS PENAL LAW,S,48
18389,2017,2,MOVING INFRACTIONS,B,1
18390,2017,2,MOVING INFRACTIONS,K,14
18391,2017,2,MOVING INFRACTIONS,M,8
18392,2017,2,MOVING INFRACTIONS,Q,9
18393,2017,2,MURDER & NON-NEGL. MANSLAUGHTER,B,16
18394,2017,2,MURDER & NON-NEGL. MANSLAUGHTER,K,11
18395,2017,2,MURDER & NON-NEGL. MANSLAUGHTER,M,9
18396,2017,2,MURDER & NON-NEGL. MANSLAUGHTER,Q,18
18397,2017,2,MURDER & NON-NEGL. MANSLAUGHTER,S,2
18398,2017,2,NEW YORK CITY HEALTH CODE,K,2
18399,2017,2,OFF. AGNST PUB ORD SENSBLTY &,B,36
18400,2017,2,OFF. AGNST PUB ORD SENSBLTY &,K,31
18401,2017,2,OFF. AGNST PUB ORD SENSBLTY &,M,47
18402,2017,2,OFF. AGNST PUB ORD SENSBLTY &,Q,31
18403,2017,2,OFF. AGNST PUB ORD SENSBLTY &,S,12
18404,2017,2,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,B,81
18405,2017,2,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,K,55
18406,2017,2,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,M,60
18407,2017,2,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,Q,62
18408,2017,2,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,S,7
18409,2017,2,OFFENSES AGAINST PUBLIC ADMINISTRATION,B,239
18410,2017,2,OFFENSES AGAINST PUBLIC ADMINISTRATION,K,117
18411,2017,2,OFFENSES AGAINST PUBLIC ADMINISTRATION,M,192
18412,2017,2,OFFENSES AGAINST PUBLIC ADMINISTRATION,Q,107
18413,2017,2,OFFENSES AGAINST PUBLIC ADMINISTRATION,S,31
18414,2017,2,OFFENSES AGAINST PUBLIC SAFETY,B,1
18415,2017,2,OFFENSES AGAINST PUBLIC SAFETY,Q,1
18416,2017,2,OFFENSES AGAINST THE PERSON,B,17
18417,2017,2,OFFENSES AGAINST THE PERSON,K,19
18418,2017,2,OFFENSES AGAINST THE PERSON,M,20
18419,2017,2,OFFENSES AGAINST THE PERSON,Q,19
18420,2017,2,OFFENSES AGAINST THE PERSON,S,5
18421,2017,2,OFFENSES INVOLVING FRAUD,B,20
18422,2017,2,OFFENSES INVOLVING FRAUD,K,38
18423,2017,2,OFFENSES INVOLVING FRAUD,M,41
18424,2017,2,OFFENSES INVOLVING FRAUD,Q,11
18425,2017,2,OFFENSES INVOLVING FRAUD,S,6
18426,2017,2,OTHER OFFENSES RELATED TO THEFT,B,513
18427,2017,2,OTHER OFFENSES RELATED TO THEFT,K,486
18428,2017,2,OTHER OFFENSES RELATED TO THEFT,M,728
18429,2017,2,OTHER OFFENSES RELATED TO THEFT,Q,177
18430,2017,2,OTHER OFFENSES RELATED TO THEFT,S,4
18431,2017,2,OTHER STATE LAWS,B,18
18432,2017,2,OTHER STATE LAWS,K,148
18433,2017,2,OTHER STATE LAWS,M,35
18434,2017,2,OTHER STATE LAWS,Q,60
18435,2017,2,OTHER STATE LAWS,S,3
18436,2017,2,OTHER STATE LAWS (NON PENAL LA,K,6
18437,2017,2,OTHER STATE LAWS (NON PENAL LA,M,6
18438,2017,2,OTHER STATE LAWS (NON PENAL LA,Q,3
18439,2017,2,OTHER STATE LAWS (NON PENAL LA,S,3
18440,2017,2,OTHER STATE LAWS (NON PENAL LAW),B,13
18441,2017,2,OTHER STATE LAWS (NON PENAL LAW),K,29
18442,2017,2,OTHER STATE LAWS (NON PENAL LAW),M,114
18443,2017,2,OTHER STATE LAWS (NON PENAL LAW),Q,23
18444,2017,2,OTHER STATE LAWS (NON PENAL LAW),S,5
18445,2017,2,OTHER TRAFFIC INFRACTION,B,27
18446,2017,2,OTHER TRAFFIC INFRACTION,K,192
18447,2017,2,OTHER TRAFFIC INFRACTION,M,57
18448,2017,2,OTHER TRAFFIC INFRACTION,Q,113
18449,2017,2,OTHER TRAFFIC INFRACTION,S,13
18450,2017,2,PETIT LARCENY,B,272
18451,2017,2,PETIT LARCENY,K,391
18452,2017,2,PETIT LARCENY,M,640
18453,2017,2,PETIT LARCENY,Q,249
18454,2017,2,PETIT LARCENY,S,83
18455,2017,2,POSSESSION OF STOLEN PROPERTY,B,34
18456,2017,2,POSSESSION OF STOLEN PROPERTY,K,21
18457,2017,2,POSSESSION OF STOLEN PROPERTY,M,26
18458,2017,2,POSSESSION OF STOLEN PROPERTY,Q,19
18459,2017,2,POSSESSION OF STOLEN PROPERTY,S,3
18460,2017,2,POSSESSION OF STOLEN PROPERTY 5,B,24
18461,2017,2,POSSESSION OF STOLEN PROPERTY 5,K,18
18462,2017,2,POSSESSION OF STOLEN PROPERTY 5,M,21
18463,2017,2,POSSESSION OF STOLEN PROPERTY 5,Q,21
18464,2017,2,POSSESSION OF STOLEN PROPERTY 5,S,3
18465,2017,2,PROSTITUTION & RELATED OFFENSES,B,16
18466,2017,2,PROSTITUTION & RELATED OFFENSES,K,47
18467,2017,2,PROSTITUTION & RELATED OFFENSES,M,29
18468,2017,2,PROSTITUTION & RELATED OFFENSES,Q,56
18469,2017,2,PROSTITUTION & RELATED OFFENSES,S,3
18470,2017,2,RAPE,B,7
18471,2017,2,RAPE,K,15
18472,2017,2,RAPE,M,9
18473,2017,2,RAPE,Q,9
18474,2017,2,RAPE,S,5
18475,2017,2,ROBBERY,B,216
18476,2017,2,ROBBERY,K,252
18477,2017,2,ROBBERY,M,136
